model,dataset_size,test_size,param_id,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy,precision,recall,f1,roc_auc,colsample_bytree,learning_rate,subsample,score
XGBoost,3000,0.2,810,4.0,,,,100,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9963777777777778,0.8,0.1,0.8,0.9846377777777778
XGBoost,3000,0.2,811,4.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9969888888888889,0.8,0.1,1.0,0.9832213293397433
XGBoost,3000,0.2,812,4.0,,,,200,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9967777777777778,0.8,0.1,0.8,0.9861963394956972
XGBoost,3000,0.2,813,4.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9972888888888889,0.8,0.1,1.0,0.9832513293397432
XGBoost,3000,0.2,814,4.0,,,,300,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9970666666666668,0.8,0.1,0.8,0.9862252283845862
XGBoost,3000,0.2,815,4.0,,,,300,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.997511111111111,0.8,0.1,1.0,0.9832735515619655
XGBoost,3000,0.2,816,6.0,,,,100,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9977666666666667,0.8,0.1,0.8,0.9832563364246989
XGBoost,3000,0.2,817,6.0,,,,100,0.98,0.98,0.98,0.98,0.9976888888888888,0.8,0.1,1.0,0.981768888888889
XGBoost,3000,0.2,818,6.0,,,,200,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9978222222222224,0.8,0.1,0.8,0.9863007839401416
XGBoost,3000,0.2,819,6.0,,,,200,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9979666666666667,0.8,0.1,1.0,0.9848397680285729
XGBoost,3000,0.2,820,6.0,,,,300,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9978999999999999,0.8,0.1,0.8,0.9863085617179195
XGBoost,3000,0.2,821,6.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9979222222222223,0.8,0.1,1.0,0.9848353235841285
XGBoost,3000,0.2,822,8.0,,,,100,0.98,0.98,0.98,0.98,0.9983666666666667,0.8,0.1,0.8,0.9818366666666668
XGBoost,3000,0.2,823,8.0,,,,100,0.98,0.98,0.98,0.98,0.998211111111111,0.8,0.1,1.0,0.9818211111111113
XGBoost,3000,0.2,824,8.0,,,,200,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9982555555555556,0.8,0.1,0.8,0.9848686569174618
XGBoost,3000,0.2,825,8.0,,,,200,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9985,0.8,0.1,1.0,0.9864119920200975
XGBoost,3000,0.2,826,8.0,,,,300,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9982333333333333,0.8,0.1,0.8,0.9863418950512528
XGBoost,3000,0.2,827,8.0,,,,300,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9983777777777777,0.8,0.1,1.0,0.9863563394956972
XGBoost,3000,0.2,828,4.0,,,,100,0.9766666666666667,0.9735099337748344,0.98,0.9767441860465116,0.996,1.0,0.05,0.8,0.9786585759022536
XGBoost,3000,0.2,829,4.0,,,,100,0.9766666666666667,0.9703947368421053,0.9833333333333333,0.9768211920529801,0.9961333333333334,1.0,0.05,1.0,0.9787386383176485
XGBoost,3000,0.2,830,4.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9965444444444445,1.0,0.05,0.8,0.9831768848952989
XGBoost,3000,0.2,831,4.0,,,,200,0.98,0.9768211920529801,0.9833333333333333,0.9800664451827242,0.9971111111111112,1.0,0.05,1.0,0.9817619497431911
XGBoost,3000,0.2,832,4.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9968444444444445,1.0,0.05,0.8,0.9847275458063507
XGBoost,3000,0.2,833,4.0,,,,300,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9973000000000001,1.0,0.05,1.0,0.9832524404508544
XGBoost,3000,0.2,834,6.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9962333333333334,1.0,0.05,0.8,0.9831457737841878
XGBoost,3000,0.2,835,6.0,,,,100,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9968333333333333,1.0,0.05,1.0,0.9847264346952396
XGBoost,3000,0.2,836,6.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9975222222222223,1.0,0.05,0.8,0.9832746626730766
XGBoost,3000,0.2,837,6.0,,,,200,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9975333333333333,1.0,0.05,1.0,0.984718713833584
XGBoost,3000,0.2,838,6.0,,,,300,0.98,0.98,0.98,0.98,0.9976222222222222,1.0,0.05,0.8,0.9817622222222223
XGBoost,3000,0.2,839,6.0,,,,300,0.9883333333333333,0.9867109634551495,0.99,0.9883527454242929,0.9981222222222222,1.0,0.05,1.0,0.9893269052072066
XGBoost,3000,0.2,840,8.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9965333333333334,1.0,0.05,0.8,0.9831757737841877
XGBoost,3000,0.2,841,8.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9973833333333333,1.0,0.05,1.0,0.9832607737841877
XGBoost,3000,0.2,842,8.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9974444444444444,1.0,0.05,0.8,0.9832668848952988
XGBoost,3000,0.2,843,8.0,,,,200,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9980888888888889,1.0,0.05,1.0,0.987808888888889
XGBoost,3000,0.2,844,8.0,,,,300,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9975555555555555,1.0,0.05,0.8,0.9832352253135879
XGBoost,3000,0.2,845,8.0,,,,300,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9983222222222222,1.0,0.05,1.0,0.9878675863139547
XGBoost,3000,0.2,846,4.0,,,,100,0.98,0.9768211920529801,0.9833333333333333,0.9800664451827242,0.9965888888888889,1.0,0.1,0.8,0.9817097275209689
XGBoost,3000,0.2,847,4.0,,,,100,0.98,0.9768211920529801,0.9833333333333333,0.9800664451827242,0.9971888888888889,1.0,0.1,1.0,0.9817697275209689
XGBoost,3000,0.2,848,4.0,,,,200,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9969111111111111,1.0,0.1,0.8,0.9862531031312087
XGBoost,3000,0.2,849,4.0,,,,200,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9975444444444445,1.0,0.1,1.0,0.9862730061623639
XGBoost,3000,0.2,850,4.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9969666666666667,1.0,0.1,0.8,0.9847397680285729
XGBoost,3000,0.2,851,4.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9976777777777777,1.0,0.1,1.0,0.984810879139684
XGBoost,3000,0.2,852,6.0,,,,100,0.98,0.98,0.98,0.98,0.9978111111111112,1.0,0.1,0.8,0.9817811111111112
XGBoost,3000,0.2,853,6.0,,,,100,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9970111111111111,1.0,0.1,1.0,0.9862196728290306
XGBoost,3000,0.2,854,6.0,,,,200,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9978333333333333,1.0,0.1,0.8,0.9848264346952396
XGBoost,3000,0.2,855,6.0,,,,200,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9980777777777777,1.0,0.1,1.0,0.9878431418695102
XGBoost,3000,0.2,856,6.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9978222222222222,1.0,0.1,0.8,0.9848253235841284
XGBoost,3000,0.2,857,6.0,,,,300,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.998,1.0,0.1,1.0,0.9878353640917324
XGBoost,3000,0.2,858,8.0,,,,100,0.9783333333333334,0.979933110367893,0.9766666666666667,0.9782971619365609,0.9980777777777776,1.0,0.1,0.8,0.9802835484323247
XGBoost,3000,0.2,859,8.0,,,,100,0.9883333333333333,0.9867109634551495,0.99,0.9883527454242929,0.9981888888888889,1.0,0.1,1.0,0.9893335718738733
XGBoost,3000,0.2,860,8.0,,,,200,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9980555555555555,1.0,0.1,0.8,0.9848486569174618
XGBoost,3000,0.2,861,8.0,,,,200,0.9883333333333333,0.9867109634551495,0.99,0.9883527454242929,0.9984888888888889,1.0,0.1,1.0,0.9893635718738732
XGBoost,3000,0.2,862,8.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9979444444444444,1.0,0.1,0.8,0.9848375458063506
XGBoost,3000,0.2,863,8.0,,,,300,0.9883333333333333,0.9867109634551495,0.99,0.9883527454242929,0.9982888888888889,1.0,0.1,1.0,0.9893435718738732
XGBoost,3000,0.3,900,4.0,,,,100,0.9811111111111112,0.9821826280623608,0.98,0.9810901001112347,0.9971308641975308,0.8,0.05,0.8,0.9826988642878178
XGBoost,3000,0.3,901,4.0,,,,100,0.9788888888888889,0.9778270509977827,0.98,0.978912319644839,0.9973827160493828,0.8,0.05,1.0,0.9807551554757243
XGBoost,3000,0.3,902,4.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.997358024691358,0.8,0.05,0.8,0.9867737456509263
XGBoost,3000,0.3,903,4.0,,,,200,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9978172839506172,0.8,0.05,1.0,0.9858078083179689
XGBoost,3000,0.3,904,4.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9975753086419753,0.8,0.05,0.8,0.9867954740459881
XGBoost,3000,0.3,905,4.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.997758024691358,0.8,0.05,1.0,0.9878248280648458
XGBoost,3000,0.3,906,6.0,,,,100,0.9811111111111112,0.9821826280623608,0.98,0.9810901001112347,0.9971753086419753,0.8,0.05,0.8,0.9827033087322623
XGBoost,3000,0.3,907,6.0,,,,100,0.9822222222222222,0.9800884955752213,0.9844444444444445,0.9822616407982262,0.9976592592592592,0.8,0.05,1.0,0.9837954506137714
XGBoost,3000,0.3,908,6.0,,,,200,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9979160493827159,0.8,0.05,0.8,0.9858176848611788
XGBoost,3000,0.3,909,6.0,,,,200,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.9981382716049383,0.8,0.05,1.0,0.9848272602652617
XGBoost,3000,0.3,910,6.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.998083950617284,0.8,0.05,0.8,0.986846338243519
XGBoost,3000,0.3,911,6.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.998320987654321,0.8,0.05,1.0,0.9878811243611422
XGBoost,3000,0.3,912,8.0,,,,100,0.9811111111111112,0.9821826280623608,0.98,0.9810901001112347,0.9973185185185185,0.8,0.05,0.8,0.9827176297199166
XGBoost,3000,0.3,913,8.0,,,,100,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.9975950617283951,0.8,0.05,1.0,0.9847729392776075
XGBoost,3000,0.3,914,8.0,,,,200,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9980197530864198,0.8,0.05,0.8,0.9858280552315491
XGBoost,3000,0.3,915,8.0,,,,200,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.9981086419753088,0.8,0.05,1.0,0.9848242973022987
XGBoost,3000,0.3,916,8.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980938271604938,0.8,0.05,0.8,0.9868473258978399
XGBoost,3000,0.3,917,8.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9982962962962962,0.8,0.05,1.0,0.9878786552253397
XGBoost,3000,0.3,918,4.0,,,,100,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9972839506172839,0.8,0.1,0.8,0.9877774206574385
XGBoost,3000,0.3,919,4.0,,,,100,0.9855555555555555,0.9844789356984479,0.9866666666666667,0.9855715871254163,0.9979111111111111,0.8,0.1,1.0,0.9868028188328701
XGBoost,3000,0.3,920,4.0,,,,200,0.9877777777777778,0.9824175824175824,0.9933333333333333,0.9878453038674033,0.9977185185185186,0.8,0.1,0.8,0.9888311817178116
XGBoost,3000,0.3,921,4.0,,,,200,0.9866666666666667,0.9845132743362832,0.9888888888888889,0.9866962305986696,0.9981481481481482,0.8,0.1,1.0,0.9878374499727836
XGBoost,3000,0.3,922,4.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9977135802469136,0.8,0.1,0.8,0.9868093012064819
XGBoost,3000,0.3,923,4.0,,,,300,0.9866666666666667,0.9845132743362832,0.9888888888888889,0.9866962305986696,0.9980888888888889,0.8,0.1,1.0,0.9878315240468576
XGBoost,3000,0.3,924,6.0,,,,100,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9976197530864197,0.8,0.1,0.8,0.9857880552315491
XGBoost,3000,0.3,925,6.0,,,,100,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9979308641975307,0.8,0.1,1.0,0.9868310296015436
XGBoost,3000,0.3,926,6.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980345679012346,0.8,0.1,0.8,0.986841399971914
XGBoost,3000,0.3,927,6.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9982716049382717,0.8,0.1,1.0,0.9868651036756177
XGBoost,3000,0.3,928,6.0,,,,300,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9979308641975309,0.8,0.1,0.8,0.9858191663426603
XGBoost,3000,0.3,929,6.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9981432098765433,0.8,0.1,1.0,0.9868522641694448
XGBoost,3000,0.3,930,8.0,,,,100,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.998083950617284,0.8,0.1,0.8,0.9848218281664963
XGBoost,3000,0.3,931,8.0,,,,100,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9982123456790124,0.8,0.1,1.0,0.9868591777496918
XGBoost,3000,0.3,932,8.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980790123456789,0.8,0.1,0.8,0.9868458444163584
XGBoost,3000,0.3,933,8.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.998237037037037,0.8,0.1,1.0,0.9868616468854943
XGBoost,3000,0.3,934,8.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980888888888888,0.8,0.1,0.8,0.9868468320706794
XGBoost,3000,0.3,935,8.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9980888888888888,0.8,0.1,1.0,0.9878579144845989
XGBoost,3000,0.3,936,4.0,,,,100,0.98,0.9757709251101322,0.9844444444444445,0.9800884955752213,0.9969925925925925,1.0,0.05,0.8,0.981768881842741
XGBoost,3000,0.3,937,4.0,,,,100,0.9788888888888889,0.9757174392935982,0.9822222222222222,0.9789590254706534,0.9972,1.0,0.05,1.0,0.9807734177221379
XGBoost,3000,0.3,938,4.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9973382716049384,1.0,0.05,0.8,0.9867717703422844
XGBoost,3000,0.3,939,4.0,,,,200,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9978271604938271,1.0,0.05,1.0,0.9837827160493827
XGBoost,3000,0.3,940,4.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.997674074074074,1.0,0.05,0.8,0.9878164330031175
XGBoost,3000,0.3,941,4.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9978469135802469,1.0,0.05,1.0,0.9878337169537348
XGBoost,3000,0.3,942,6.0,,,,100,0.9811111111111112,0.9800443458980045,0.9822222222222222,0.9811320754716981,0.9972592592592593,1.0,0.05,0.8,0.982741084413703
XGBoost,3000,0.3,943,6.0,,,,100,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.997195061728395,1.0,0.05,1.0,0.9847329392776074
XGBoost,3000,0.3,944,6.0,,,,200,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9979111111111111,1.0,0.05,0.8,0.9878401367068212
XGBoost,3000,0.3,945,6.0,,,,200,0.9866666666666667,0.9845132743362832,0.9888888888888889,0.9866962305986696,0.9978074074074074,1.0,0.05,1.0,0.9878033758987095
XGBoost,3000,0.3,946,6.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9980296296296296,1.0,0.05,0.8,0.9878519885586731
XGBoost,3000,0.3,947,6.0,,,,300,0.9877777777777778,0.9845474613686535,0.9911111111111112,0.9878183831672204,0.9981629629629629,1.0,0.05,1.0,0.9888490812979709
XGBoost,3000,0.3,948,8.0,,,,100,0.9822222222222222,0.9800884955752213,0.9844444444444445,0.9822616407982262,0.9970814814814816,1.0,0.05,0.8,0.9837376728359937
XGBoost,3000,0.3,949,8.0,,,,100,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9975728395061729,1.0,0.05,1.0,0.9857833638735245
XGBoost,3000,0.3,950,8.0,,,,200,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.997758024691358,1.0,0.05,0.8,0.9878248280648458
XGBoost,3000,0.3,951,8.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.998158024691358,1.0,0.05,1.0,0.9868537456509263
XGBoost,3000,0.3,952,8.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9979654320987653,1.0,0.05,0.8,0.9878455688055866
XGBoost,3000,0.3,953,8.0,,,,300,0.9866666666666667,0.9845132743362832,0.9888888888888889,0.9866962305986696,0.9982518518518517,1.0,0.05,1.0,0.987847820343154
XGBoost,3000,0.3,954,4.0,,,,100,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9973580246913579,1.0,0.1,0.8,0.9867737456509263
XGBoost,3000,0.3,955,4.0,,,,100,0.9855555555555555,0.9844789356984479,0.9866666666666667,0.9855715871254163,0.9978172839506173,1.0,0.1,1.0,0.9867934361168207
XGBoost,3000,0.3,956,4.0,,,,200,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9979604938271605,1.0,0.1,0.8,0.9878450749784261
XGBoost,3000,0.3,957,4.0,,,,200,0.9877777777777778,0.9845474613686535,0.9911111111111112,0.9878183831672204,0.9980395061728395,1.0,0.1,1.0,0.9888367356189586
XGBoost,3000,0.3,958,4.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9979703703703703,1.0,0.1,0.8,0.9868349802188275
XGBoost,3000,0.3,959,4.0,,,,300,0.9877777777777778,0.9845474613686535,0.9911111111111112,0.9878183831672204,0.9978962962962963,1.0,0.1,1.0,0.9888224146313043
XGBoost,3000,0.3,960,6.0,,,,100,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9977185185185186,1.0,0.1,0.8,0.987820877447562
XGBoost,3000,0.3,961,6.0,,,,100,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9979456790123457,1.0,0.1,1.0,0.9858206478241417
XGBoost,3000,0.3,962,6.0,,,,200,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9978370370370369,1.0,0.1,0.8,0.9878327292994138
XGBoost,3000,0.3,963,6.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9982962962962962,1.0,0.1,1.0,0.9868675728114201
XGBoost,3000,0.3,964,6.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9977975308641975,1.0,0.1,0.8,0.9878287786821298
XGBoost,3000,0.3,965,6.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980987654320987,1.0,0.1,1.0,0.9868478197250004
XGBoost,3000,0.3,966,8.0,,,,100,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.9975456790123456,1.0,0.1,0.8,0.9847680010060025
XGBoost,3000,0.3,967,8.0,,,,100,0.9855555555555555,0.9844789356984479,0.9866666666666667,0.9855715871254163,0.9979012345679013,1.0,0.1,1.0,0.9868018311785491
XGBoost,3000,0.3,968,8.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9979111111111112,1.0,0.1,0.8,0.9868290542929017
XGBoost,3000,0.3,969,8.0,,,,200,0.9877777777777778,0.9866962305986696,0.9888888888888889,0.9877913429522752,0.9978864197530863,1.0,0.1,1.0,0.9887986243140585
XGBoost,3000,0.3,970,8.0,,,,300,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9978469135802469,1.0,0.1,0.8,0.9858107712809319
XGBoost,3000,0.3,971,8.0,,,,300,0.9888888888888889,0.9867256637168141,0.9911111111111112,0.9889135254988913,0.9978123456790123,1.0,0.1,1.0,0.9898004249609316
XGBoost,full,0.1,1008,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9987875,0.8,0.05,0.8,0.9886287500000001
XGBoost,full,0.1,1009,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.99885625,0.8,0.05,1.0,0.988635625
XGBoost,full,0.1,1010,4.0,,,,200,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9994625,0.8,0.05,0.8,0.9898316978971112
XGBoost,full,0.1,1011,4.0,,,,200,0.99,0.99,0.99,0.99,0.9993875000000001,0.8,0.05,1.0,0.99093875
XGBoost,full,0.1,1012,4.0,,,,300,0.99,0.9875621890547264,0.9925,0.9900249376558603,0.9995375000000001,0.8,0.05,0.8,0.9909736691077033
XGBoost,full,0.1,1013,4.0,,,,300,0.99125,0.9900249376558603,0.9925,0.9912609238451935,0.99953125,0.8,0.05,1.0,0.9920863896847301
XGBoost,full,0.1,1014,6.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9992749999999999,0.8,0.05,0.8,0.9898129478971112
XGBoost,full,0.1,1015,6.0,,,,100,0.99,0.99,0.99,0.99,0.9993000000000001,0.8,0.05,1.0,0.9909300000000001
XGBoost,full,0.1,1016,6.0,,,,200,0.9925,0.9925,0.9925,0.9925,0.9995062499999999,0.8,0.05,0.8,0.9932006250000001
XGBoost,full,0.1,1017,6.0,,,,200,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.99960625,0.8,0.05,1.0,0.992078580244808
XGBoost,full,0.1,1018,6.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995625,0.8,0.05,0.8,0.9943373314723489
XGBoost,full,0.1,1019,6.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99958125,0.8,0.05,1.0,0.994339206472349
XGBoost,full,0.1,1020,8.0,,,,100,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9992437500000001,0.8,0.05,0.8,0.992042330244808
XGBoost,full,0.1,1021,8.0,,,,100,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9994000000000001,0.8,0.05,1.0,0.992057955244808
XGBoost,full,0.1,1022,8.0,,,,200,0.9925,0.9925,0.9925,0.9925,0.99953125,0.8,0.05,0.8,0.9932031250000001
XGBoost,full,0.1,1023,8.0,,,,200,0.995,0.995,0.995,0.995,0.99954375,0.8,0.05,1.0,0.995454375
XGBoost,full,0.1,1024,8.0,,,,300,0.995,0.995,0.995,0.995,0.9995749999999999,0.8,0.05,0.8,0.9954575
XGBoost,full,0.1,1025,8.0,,,,300,0.995,0.995,0.995,0.995,0.99965,0.8,0.05,1.0,0.9954649999999999
XGBoost,full,0.1,1026,4.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9993937500000001,0.8,0.1,0.8,0.9898248228971113
XGBoost,full,0.1,1027,4.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9994375000000001,0.8,0.1,1.0,0.9898291978971112
XGBoost,full,0.1,1028,4.0,,,,200,0.9925,0.9925,0.9925,0.9925,0.9994875000000001,0.8,0.1,0.8,0.9931987500000001
XGBoost,full,0.1,1029,4.0,,,,200,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995625,0.8,0.1,1.0,0.9932218112213247
XGBoost,full,0.1,1030,4.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99951875,0.8,0.1,0.8,0.994332956472349
XGBoost,full,0.1,1031,4.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99953125,0.8,0.1,1.0,0.9943342064723489
XGBoost,full,0.1,1032,6.0,,,,100,0.99,0.99,0.99,0.99,0.99949375,0.8,0.1,0.8,0.990949375
XGBoost,full,0.1,1033,6.0,,,,100,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995625,0.8,0.1,1.0,0.9932218112213247
XGBoost,full,0.1,1034,6.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99951875,0.8,0.1,0.8,0.994332956472349
XGBoost,full,0.1,1035,6.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995625,0.8,0.1,1.0,0.9943373314723489
XGBoost,full,0.1,1036,6.0,,,,300,0.995,0.995,0.995,0.995,0.99955625,0.8,0.1,0.8,0.995455625
XGBoost,full,0.1,1037,6.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99955625,0.8,0.1,1.0,0.994336706472349
XGBoost,full,0.1,1038,8.0,,,,100,0.9925,0.9925,0.9925,0.9925,0.9994437500000001,0.8,0.1,0.8,0.9931943750000001
XGBoost,full,0.1,1039,8.0,,,,100,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99946875,0.8,0.1,1.0,0.994327956472349
XGBoost,full,0.1,1040,8.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.999575,0.8,0.1,0.8,0.994338581472349
XGBoost,full,0.1,1041,8.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995875000000001,0.8,0.1,1.0,0.994339831472349
XGBoost,full,0.1,1042,8.0,,,,300,0.995,0.995,0.995,0.995,0.9995875,0.8,0.1,0.8,0.99545875
XGBoost,full,0.1,1043,8.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995249999999999,0.8,0.1,1.0,0.994333581472349
XGBoost,full,0.1,1044,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9988124999999999,1.0,0.05,0.8,0.9886312500000001
XGBoost,full,0.1,1045,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9989250000000002,1.0,0.05,1.0,0.9886425000000001
