model,dataset_size,test_size,param_id,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy,precision,recall,f1,roc_auc,colsample_bytree,learning_rate,subsample
RandomForest,3000,0.2,786,20.0,sqrt,2.0,2.0,100,0.9783333333333334,0.979933110367893,0.9766666666666667,0.9782971619365609,0.9973888888888889,,,
RandomForest,3000,0.2,787,20.0,sqrt,2.0,2.0,200,0.9783333333333334,0.979933110367893,0.9766666666666667,0.9782971619365609,0.9974,,,
RandomForest,3000,0.2,788,20.0,sqrt,2.0,2.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9976,,,
RandomForest,3000,0.2,789,20.0,sqrt,2.0,5.0,100,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9971777777777777,,,
RandomForest,3000,0.2,790,20.0,sqrt,2.0,5.0,200,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9974666666666667,,,
RandomForest,3000,0.2,791,20.0,sqrt,2.0,5.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9975666666666666,,,
XGBoost,3000,0.2,792,4.0,,,,100,0.9783333333333334,0.9735973597359736,0.9833333333333333,0.978441127694859,0.9960444444444445,0.8,0.05,0.8
XGBoost,3000,0.2,793,4.0,,,,100,0.98,0.9768211920529801,0.9833333333333333,0.9800664451827242,0.9961500000000001,0.8,0.05,1.0
XGBoost,3000,0.2,794,4.0,,,,200,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9966555555555556,0.8,0.05,0.8
XGBoost,3000,0.2,795,4.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9969111111111111,0.8,0.05,1.0
XGBoost,3000,0.2,796,4.0,,,,300,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9970777777777777,0.8,0.05,0.8
XGBoost,3000,0.2,797,4.0,,,,300,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9970222222222223,0.8,0.05,1.0
XGBoost,3000,0.2,798,6.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9973111111111111,0.8,0.05,0.8
XGBoost,3000,0.2,799,6.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9972333333333333,0.8,0.05,1.0
XGBoost,3000,0.2,800,6.0,,,,200,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9977555555555555,0.8,0.05,0.8
XGBoost,3000,0.2,801,6.0,,,,200,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9976333333333333,0.8,0.05,1.0
XGBoost,3000,0.2,802,6.0,,,,300,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9977111111111111,0.8,0.05,0.8
XGBoost,3000,0.2,803,6.0,,,,300,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9981,0.8,0.05,1.0
XGBoost,3000,0.2,804,8.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9970555555555556,0.8,0.05,0.8
XGBoost,3000,0.2,805,8.0,,,,100,0.98,0.98,0.98,0.98,0.9972666666666666,0.8,0.05,1.0
XGBoost,3000,0.2,806,8.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9975888888888889,0.8,0.05,0.8
XGBoost,3000,0.2,807,8.0,,,,200,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9978666666666667,0.8,0.05,1.0
XGBoost,3000,0.2,808,8.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9975666666666667,0.8,0.05,0.8
XGBoost,3000,0.2,809,8.0,,,,300,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9981888888888888,0.8,0.05,1.0
XGBoost,3000,0.2,810,4.0,,,,100,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9963777777777778,0.8,0.1,0.8
XGBoost,3000,0.2,811,4.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9969888888888889,0.8,0.1,1.0
XGBoost,3000,0.2,812,4.0,,,,200,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9967777777777778,0.8,0.1,0.8
XGBoost,3000,0.2,813,4.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9972888888888889,0.8,0.1,1.0
XGBoost,3000,0.2,814,4.0,,,,300,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9970666666666668,0.8,0.1,0.8
XGBoost,3000,0.2,815,4.0,,,,300,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.997511111111111,0.8,0.1,1.0
XGBoost,3000,0.2,816,6.0,,,,100,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9977666666666667,0.8,0.1,0.8
XGBoost,3000,0.2,817,6.0,,,,100,0.98,0.98,0.98,0.98,0.9976888888888888,0.8,0.1,1.0
XGBoost,3000,0.2,818,6.0,,,,200,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9978222222222224,0.8,0.1,0.8
XGBoost,3000,0.2,819,6.0,,,,200,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9979666666666667,0.8,0.1,1.0
XGBoost,3000,0.2,820,6.0,,,,300,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9978999999999999,0.8,0.1,0.8
XGBoost,3000,0.2,821,6.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9979222222222223,0.8,0.1,1.0
XGBoost,3000,0.2,822,8.0,,,,100,0.98,0.98,0.98,0.98,0.9983666666666667,0.8,0.1,0.8
XGBoost,3000,0.2,823,8.0,,,,100,0.98,0.98,0.98,0.98,0.998211111111111,0.8,0.1,1.0
XGBoost,3000,0.2,824,8.0,,,,200,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9982555555555556,0.8,0.1,0.8
XGBoost,3000,0.2,825,8.0,,,,200,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9985,0.8,0.1,1.0
XGBoost,3000,0.2,826,8.0,,,,300,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9982333333333333,0.8,0.1,0.8
XGBoost,3000,0.2,827,8.0,,,,300,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9983777777777777,0.8,0.1,1.0
XGBoost,3000,0.2,828,4.0,,,,100,0.9766666666666667,0.9735099337748344,0.98,0.9767441860465116,0.996,1.0,0.05,0.8
XGBoost,3000,0.2,829,4.0,,,,100,0.9766666666666667,0.9703947368421053,0.9833333333333333,0.9768211920529801,0.9961333333333334,1.0,0.05,1.0
XGBoost,3000,0.2,830,4.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9965444444444445,1.0,0.05,0.8
XGBoost,3000,0.2,831,4.0,,,,200,0.98,0.9768211920529801,0.9833333333333333,0.9800664451827242,0.9971111111111112,1.0,0.05,1.0
XGBoost,3000,0.2,832,4.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9968444444444445,1.0,0.05,0.8
XGBoost,3000,0.2,833,4.0,,,,300,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9973000000000001,1.0,0.05,1.0
XGBoost,3000,0.2,834,6.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9962333333333334,1.0,0.05,0.8
XGBoost,3000,0.2,835,6.0,,,,100,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9968333333333333,1.0,0.05,1.0
XGBoost,3000,0.2,836,6.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9975222222222223,1.0,0.05,0.8
XGBoost,3000,0.2,837,6.0,,,,200,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9975333333333333,1.0,0.05,1.0
XGBoost,3000,0.2,838,6.0,,,,300,0.98,0.98,0.98,0.98,0.9976222222222222,1.0,0.05,0.8
XGBoost,3000,0.2,839,6.0,,,,300,0.9883333333333333,0.9867109634551495,0.99,0.9883527454242929,0.9981222222222222,1.0,0.05,1.0
XGBoost,3000,0.2,840,8.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9965333333333334,1.0,0.05,0.8
XGBoost,3000,0.2,841,8.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9973833333333333,1.0,0.05,1.0
XGBoost,3000,0.2,842,8.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9974444444444444,1.0,0.05,0.8
XGBoost,3000,0.2,843,8.0,,,,200,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9980888888888889,1.0,0.05,1.0
XGBoost,3000,0.2,844,8.0,,,,300,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9975555555555555,1.0,0.05,0.8
XGBoost,3000,0.2,845,8.0,,,,300,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9983222222222222,1.0,0.05,1.0
XGBoost,3000,0.2,846,4.0,,,,100,0.98,0.9768211920529801,0.9833333333333333,0.9800664451827242,0.9965888888888889,1.0,0.1,0.8
XGBoost,3000,0.2,847,4.0,,,,100,0.98,0.9768211920529801,0.9833333333333333,0.9800664451827242,0.9971888888888889,1.0,0.1,1.0
XGBoost,3000,0.2,848,4.0,,,,200,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9969111111111111,1.0,0.1,0.8
XGBoost,3000,0.2,849,4.0,,,,200,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9975444444444445,1.0,0.1,1.0
XGBoost,3000,0.2,850,4.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9969666666666667,1.0,0.1,0.8
XGBoost,3000,0.2,851,4.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9976777777777777,1.0,0.1,1.0
XGBoost,3000,0.2,852,6.0,,,,100,0.98,0.98,0.98,0.98,0.9978111111111112,1.0,0.1,0.8
XGBoost,3000,0.2,853,6.0,,,,100,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9970111111111111,1.0,0.1,1.0
XGBoost,3000,0.2,854,6.0,,,,200,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9978333333333333,1.0,0.1,0.8
XGBoost,3000,0.2,855,6.0,,,,200,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9980777777777777,1.0,0.1,1.0
XGBoost,3000,0.2,856,6.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9978222222222222,1.0,0.1,0.8
XGBoost,3000,0.2,857,6.0,,,,300,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.998,1.0,0.1,1.0
XGBoost,3000,0.2,858,8.0,,,,100,0.9783333333333334,0.979933110367893,0.9766666666666667,0.9782971619365609,0.9980777777777776,1.0,0.1,0.8
XGBoost,3000,0.2,859,8.0,,,,100,0.9883333333333333,0.9867109634551495,0.99,0.9883527454242929,0.9981888888888889,1.0,0.1,1.0
XGBoost,3000,0.2,860,8.0,,,,200,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9980555555555555,1.0,0.1,0.8
XGBoost,3000,0.2,861,8.0,,,,200,0.9883333333333333,0.9867109634551495,0.99,0.9883527454242929,0.9984888888888889,1.0,0.1,1.0
XGBoost,3000,0.2,862,8.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9979444444444444,1.0,0.1,0.8
XGBoost,3000,0.2,863,8.0,,,,300,0.9883333333333333,0.9867109634551495,0.99,0.9883527454242929,0.9982888888888889,1.0,0.1,1.0
RandomForest,3000,0.3,864,,sqrt,1.0,2.0,100,0.9755555555555555,0.9841628959276018,0.9666666666666667,0.9753363228699552,0.9974345679012345,,,
RandomForest,3000,0.3,865,,sqrt,1.0,2.0,200,0.9755555555555555,0.9819819819819819,0.9688888888888889,0.9753914988814317,0.9972469135802469,,,
RandomForest,3000,0.3,866,,sqrt,1.0,2.0,300,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9972987654320987,,,
RandomForest,3000,0.3,867,,sqrt,1.0,5.0,100,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9977382716049382,,,
RandomForest,3000,0.3,868,,sqrt,1.0,5.0,200,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9975654320987652,,,
RandomForest,3000,0.3,869,,sqrt,1.0,5.0,300,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9975160493827161,,,
RandomForest,3000,0.3,870,,sqrt,2.0,2.0,100,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9971407407407407,,,
RandomForest,3000,0.3,871,,sqrt,2.0,2.0,200,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9973234567901235,,,
RandomForest,3000,0.3,872,,sqrt,2.0,2.0,300,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9972888888888889,,,
RandomForest,3000,0.3,873,,sqrt,2.0,5.0,100,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9971012345679012,,,
RandomForest,3000,0.3,874,,sqrt,2.0,5.0,200,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9970246913580247,,,
RandomForest,3000,0.3,875,,sqrt,2.0,5.0,300,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9970222222222221,,,
RandomForest,3000,0.3,876,10.0,sqrt,1.0,2.0,100,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9967407407407407,,,
RandomForest,3000,0.3,877,10.0,sqrt,1.0,2.0,200,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9971283950617285,,,
RandomForest,3000,0.3,878,10.0,sqrt,1.0,2.0,300,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9972345679012345,,,
RandomForest,3000,0.3,879,10.0,sqrt,1.0,5.0,100,0.9744444444444444,0.981941309255079,0.9666666666666667,0.9742441209406495,0.9973037037037037,,,
RandomForest,3000,0.3,880,10.0,sqrt,1.0,5.0,200,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9971456790123457,,,
RandomForest,3000,0.3,881,10.0,sqrt,1.0,5.0,300,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9973481481481482,,,
RandomForest,3000,0.3,882,10.0,sqrt,2.0,2.0,100,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9968888888888888,,,
RandomForest,3000,0.3,883,10.0,sqrt,2.0,2.0,200,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9970962962962963,,,
RandomForest,3000,0.3,884,10.0,sqrt,2.0,2.0,300,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9971012345679012,,,
RandomForest,3000,0.3,885,10.0,sqrt,2.0,5.0,100,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.996962962962963,,,
RandomForest,3000,0.3,886,10.0,sqrt,2.0,5.0,200,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9969333333333333,,,
RandomForest,3000,0.3,887,10.0,sqrt,2.0,5.0,300,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9969975308641975,,,
RandomForest,3000,0.3,888,20.0,sqrt,1.0,2.0,100,0.9755555555555555,0.9841628959276018,0.9666666666666667,0.9753363228699552,0.9974617283950616,,,
RandomForest,3000,0.3,889,20.0,sqrt,1.0,2.0,200,0.9755555555555555,0.9819819819819819,0.9688888888888889,0.9753914988814317,0.9972839506172839,,,
RandomForest,3000,0.3,890,20.0,sqrt,1.0,2.0,300,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.997358024691358,,,
RandomForest,3000,0.3,891,20.0,sqrt,1.0,5.0,100,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9977382716049382,,,
RandomForest,3000,0.3,892,20.0,sqrt,1.0,5.0,200,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9975555555555555,,,
RandomForest,3000,0.3,893,20.0,sqrt,1.0,5.0,300,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9975111111111112,,,
RandomForest,3000,0.3,894,20.0,sqrt,2.0,2.0,100,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9971506172839506,,,
RandomForest,3000,0.3,895,20.0,sqrt,2.0,2.0,200,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9973185185185185,,,
RandomForest,3000,0.3,896,20.0,sqrt,2.0,2.0,300,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9972839506172839,,,
RandomForest,3000,0.3,897,20.0,sqrt,2.0,5.0,100,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9971012345679012,,,
RandomForest,3000,0.3,898,20.0,sqrt,2.0,5.0,200,0.9755555555555555,0.9798206278026906,0.9711111111111111,0.9754464285714286,0.9970246913580247,,,
RandomForest,3000,0.3,899,20.0,sqrt,2.0,5.0,300,0.9744444444444444,0.9797752808988764,0.9688888888888889,0.9743016759776536,0.9970222222222221,,,
XGBoost,3000,0.3,900,4.0,,,,100,0.9811111111111112,0.9821826280623608,0.98,0.9810901001112347,0.9971308641975308,0.8,0.05,0.8
XGBoost,3000,0.3,901,4.0,,,,100,0.9788888888888889,0.9778270509977827,0.98,0.978912319644839,0.9973827160493828,0.8,0.05,1.0
XGBoost,3000,0.3,902,4.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.997358024691358,0.8,0.05,0.8
XGBoost,3000,0.3,903,4.0,,,,200,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9978172839506172,0.8,0.05,1.0
XGBoost,3000,0.3,904,4.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9975753086419753,0.8,0.05,0.8
XGBoost,3000,0.3,905,4.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.997758024691358,0.8,0.05,1.0
XGBoost,3000,0.3,906,6.0,,,,100,0.9811111111111112,0.9821826280623608,0.98,0.9810901001112347,0.9971753086419753,0.8,0.05,0.8
XGBoost,3000,0.3,907,6.0,,,,100,0.9822222222222222,0.9800884955752213,0.9844444444444445,0.9822616407982262,0.9976592592592592,0.8,0.05,1.0
XGBoost,3000,0.3,908,6.0,,,,200,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9979160493827159,0.8,0.05,0.8
XGBoost,3000,0.3,909,6.0,,,,200,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.9981382716049383,0.8,0.05,1.0
XGBoost,3000,0.3,910,6.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.998083950617284,0.8,0.05,0.8
XGBoost,3000,0.3,911,6.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.998320987654321,0.8,0.05,1.0
XGBoost,3000,0.3,912,8.0,,,,100,0.9811111111111112,0.9821826280623608,0.98,0.9810901001112347,0.9973185185185185,0.8,0.05,0.8
XGBoost,3000,0.3,913,8.0,,,,100,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.9975950617283951,0.8,0.05,1.0
XGBoost,3000,0.3,914,8.0,,,,200,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9980197530864198,0.8,0.05,0.8
XGBoost,3000,0.3,915,8.0,,,,200,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.9981086419753088,0.8,0.05,1.0
XGBoost,3000,0.3,916,8.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980938271604938,0.8,0.05,0.8
XGBoost,3000,0.3,917,8.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9982962962962962,0.8,0.05,1.0
XGBoost,3000,0.3,918,4.0,,,,100,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9972839506172839,0.8,0.1,0.8
XGBoost,3000,0.3,919,4.0,,,,100,0.9855555555555555,0.9844789356984479,0.9866666666666667,0.9855715871254163,0.9979111111111111,0.8,0.1,1.0
XGBoost,3000,0.3,920,4.0,,,,200,0.9877777777777778,0.9824175824175824,0.9933333333333333,0.9878453038674033,0.9977185185185186,0.8,0.1,0.8
XGBoost,3000,0.3,921,4.0,,,,200,0.9866666666666667,0.9845132743362832,0.9888888888888889,0.9866962305986696,0.9981481481481482,0.8,0.1,1.0
XGBoost,3000,0.3,922,4.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9977135802469136,0.8,0.1,0.8
XGBoost,3000,0.3,923,4.0,,,,300,0.9866666666666667,0.9845132743362832,0.9888888888888889,0.9866962305986696,0.9980888888888889,0.8,0.1,1.0
XGBoost,3000,0.3,924,6.0,,,,100,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9976197530864197,0.8,0.1,0.8
XGBoost,3000,0.3,925,6.0,,,,100,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9979308641975307,0.8,0.1,1.0
XGBoost,3000,0.3,926,6.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980345679012346,0.8,0.1,0.8
XGBoost,3000,0.3,927,6.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9982716049382717,0.8,0.1,1.0
XGBoost,3000,0.3,928,6.0,,,,300,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9979308641975309,0.8,0.1,0.8
XGBoost,3000,0.3,929,6.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9981432098765433,0.8,0.1,1.0
XGBoost,3000,0.3,930,8.0,,,,100,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.998083950617284,0.8,0.1,0.8
XGBoost,3000,0.3,931,8.0,,,,100,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9982123456790124,0.8,0.1,1.0
XGBoost,3000,0.3,932,8.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980790123456789,0.8,0.1,0.8
XGBoost,3000,0.3,933,8.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.998237037037037,0.8,0.1,1.0
XGBoost,3000,0.3,934,8.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980888888888888,0.8,0.1,0.8
XGBoost,3000,0.3,935,8.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9980888888888888,0.8,0.1,1.0
XGBoost,3000,0.3,936,4.0,,,,100,0.98,0.9757709251101322,0.9844444444444445,0.9800884955752213,0.9969925925925925,1.0,0.05,0.8
XGBoost,3000,0.3,937,4.0,,,,100,0.9788888888888889,0.9757174392935982,0.9822222222222222,0.9789590254706534,0.9972,1.0,0.05,1.0
XGBoost,3000,0.3,938,4.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9973382716049384,1.0,0.05,0.8
XGBoost,3000,0.3,939,4.0,,,,200,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9978271604938271,1.0,0.05,1.0
XGBoost,3000,0.3,940,4.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.997674074074074,1.0,0.05,0.8
XGBoost,3000,0.3,941,4.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9978469135802469,1.0,0.05,1.0
XGBoost,3000,0.3,942,6.0,,,,100,0.9811111111111112,0.9800443458980045,0.9822222222222222,0.9811320754716981,0.9972592592592593,1.0,0.05,0.8
XGBoost,3000,0.3,943,6.0,,,,100,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.997195061728395,1.0,0.05,1.0
XGBoost,3000,0.3,944,6.0,,,,200,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9979111111111111,1.0,0.05,0.8
XGBoost,3000,0.3,945,6.0,,,,200,0.9866666666666667,0.9845132743362832,0.9888888888888889,0.9866962305986696,0.9978074074074074,1.0,0.05,1.0
XGBoost,3000,0.3,946,6.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9980296296296296,1.0,0.05,0.8
XGBoost,3000,0.3,947,6.0,,,,300,0.9877777777777778,0.9845474613686535,0.9911111111111112,0.9878183831672204,0.9981629629629629,1.0,0.05,1.0
XGBoost,3000,0.3,948,8.0,,,,100,0.9822222222222222,0.9800884955752213,0.9844444444444445,0.9822616407982262,0.9970814814814816,1.0,0.05,0.8
XGBoost,3000,0.3,949,8.0,,,,100,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9975728395061729,1.0,0.05,1.0
XGBoost,3000,0.3,950,8.0,,,,200,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.997758024691358,1.0,0.05,0.8
XGBoost,3000,0.3,951,8.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.998158024691358,1.0,0.05,1.0
XGBoost,3000,0.3,952,8.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9979654320987653,1.0,0.05,0.8
XGBoost,3000,0.3,953,8.0,,,,300,0.9866666666666667,0.9845132743362832,0.9888888888888889,0.9866962305986696,0.9982518518518517,1.0,0.05,1.0
XGBoost,3000,0.3,954,4.0,,,,100,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9973580246913579,1.0,0.1,0.8
XGBoost,3000,0.3,955,4.0,,,,100,0.9855555555555555,0.9844789356984479,0.9866666666666667,0.9855715871254163,0.9978172839506173,1.0,0.1,1.0
XGBoost,3000,0.3,956,4.0,,,,200,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9979604938271605,1.0,0.1,0.8
XGBoost,3000,0.3,957,4.0,,,,200,0.9877777777777778,0.9845474613686535,0.9911111111111112,0.9878183831672204,0.9980395061728395,1.0,0.1,1.0
XGBoost,3000,0.3,958,4.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9979703703703703,1.0,0.1,0.8
XGBoost,3000,0.3,959,4.0,,,,300,0.9877777777777778,0.9845474613686535,0.9911111111111112,0.9878183831672204,0.9978962962962963,1.0,0.1,1.0
XGBoost,3000,0.3,960,6.0,,,,100,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9977185185185186,1.0,0.1,0.8
XGBoost,3000,0.3,961,6.0,,,,100,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9979456790123457,1.0,0.1,1.0
